series,timestamp,value,label
Q_heat [kW],2020-01-02T15:00:00.000Z,15.31241577166525,
t_oa_avg [°C],2020-01-02T15:00:00.000Z,18.625000000000004,
t_ra_avg [°C],2020-01-02T15:00:00.000Z,21.971759259259255,
Q_cool [kW],2020-01-02T15:30:00.000Z,17.69260315181254,
Q_heat [kW],2020-01-02T15:30:00.000Z,21.61185310038742,
t_oa_avg [°C],2020-01-02T15:30:00.000Z,18.625000000000004,
t_ra_avg [°C],2020-01-02T15:30:00.000Z,22.095370370370368,
Q_cool [kW],2020-01-02T16:00:00.000Z,15.26401192427346,
Q_heat [kW],2020-01-02T16:00:00.000Z,27.16723034834403,
t_oa_avg [°C],2020-01-02T16:00:00.000Z,17.972222222222218,
t_ra_avg [°C],2020-01-02T16:00:00.000Z,22.118055555555554,
Q_cool [kW],2020-01-02T16:30:00.000Z,14.965716367902493,
Q_heat [kW],2020-01-02T16:30:00.000Z,25.669409119570716,
t_oa_avg [°C],2020-01-02T16:30:00.000Z,14.875,
t_ra_avg [°C],2020-01-02T16:30:00.000Z,21.924537037037034,
Q_cool [kW],2020-01-02T17:00:00.000Z,-7.663890296946292,
Q_heat [kW],2020-01-02T17:00:00.000Z,29.99820001095819,
t_oa_avg [°C],2020-01-02T17:00:00.000Z,12.055555555555552,
t_ra_avg [°C],2020-01-02T17:00:00.000Z,21.81990740740741,
Q_cool [kW],2020-01-02T17:30:00.000Z,-22.353141768580446,
Q_heat [kW],2020-01-02T17:30:00.000Z,33.80974295137447,
t_oa_avg [°C],2020-01-02T17:30:00.000Z,12.70833333333333,
t_ra_avg [°C],2020-01-02T17:30:00.000Z,21.848611111111104,
Q_cool [kW],2020-01-02T18:00:00.000Z,-22.778203655936,
Q_heat [kW],2020-01-02T18:00:00.000Z,27.726626664048187,
t_oa_avg [°C],2020-01-02T18:00:00.000Z,12.124999999999996,
t_ra_avg [°C],2020-01-02T18:00:00.000Z,21.77592592592593,
Q_cool [kW],2020-01-02T18:30:00.000Z,-17.923683225055637,
Q_heat [kW],2020-01-02T18:30:00.000Z,25.856148530278944,
t_oa_avg [°C],2020-01-02T18:30:00.000Z,11.444444444444441,
t_ra_avg [°C],2020-01-02T18:30:00.000Z,21.67731481481481,
Q_cool [kW],2020-01-02T19:00:00.000Z,-18.311591405128002,
Q_heat [kW],2020-01-02T19:00:00.000Z,27.960980797055257,
t_oa_avg [°C],2020-01-02T19:00:00.000Z,11.73611111111111,
t_ra_avg [°C],2020-01-02T19:00:00.000Z,21.634259259259263,
Q_cool [kW],2020-01-02T19:30:00.000Z,-21.97845109954412,
Q_heat [kW],2020-01-02T19:30:00.000Z,21.95191304549961,
t_oa_avg [°C],2020-01-02T19:30:00.000Z,12.291666666666666,
t_ra_avg [°C],2020-01-02T19:30:00.000Z,21.611574074074074,
Q_cool [kW],2020-01-02T20:00:00.000Z,-20.9075800343854,
Q_heat [kW],2020-01-02T20:00:00.000Z,33.37443884077331,
t_oa_avg [°C],2020-01-02T20:00:00.000Z,12.98611111111111,
t_ra_avg [°C],2020-01-02T20:00:00.000Z,21.67175925925926,
Q_cool [kW],2020-01-02T20:30:00.000Z,-20.27830770171712,
Q_heat [kW],2020-01-02T20:30:00.000Z,25.36257913266005,
t_oa_avg [°C],2020-01-02T20:30:00.000Z,12.541666666666668,
t_ra_avg [°C],2020-01-02T20:30:00.000Z,21.621759259259253,
Q_cool [kW],2020-01-02T21:00:00.000Z,-21.441679736497612,
Q_heat [kW],2020-01-02T21:00:00.000Z,29.051244341490015,
t_oa_avg [°C],2020-01-02T21:00:00.000Z,12.041666666666664,
t_ra_avg [°C],2020-01-02T21:00:00.000Z,21.55787037037037,
Q_cool [kW],2020-01-02T21:30:00.000Z,-20.049067820650055,
Q_heat [kW],2020-01-02T21:30:00.000Z,27.88318334101481,
t_oa_avg [°C],2020-01-02T21:30:00.000Z,11.638888888888891,
t_ra_avg [°C],2020-01-02T21:30:00.000Z,21.472685185185185,
Q_cool [kW],2020-01-02T22:00:00.000Z,-17.517997831134988,
Q_heat [kW],2020-01-02T22:00:00.000Z,35.77475128741366,
t_oa_avg [°C],2020-01-02T22:00:00.000Z,11.152777777777779,
t_ra_avg [°C],2020-01-02T22:00:00.000Z,21.438888888888883,
Q_cool [kW],2020-01-02T22:30:00.000Z,-17.294873259901273,
Q_heat [kW],2020-01-02T22:30:00.000Z,35.39399543882482,
t_oa_avg [°C],2020-01-02T22:30:00.000Z,11.069444444444443,
t_ra_avg [°C],2020-01-02T22:30:00.000Z,21.4175925925926,
Q_cool [kW],2020-01-02T23:00:00.000Z,-18.28379297194944,
Q_heat [kW],2020-01-02T23:00:00.000Z,35.71945962040035,
t_oa_avg [°C],2020-01-02T23:00:00.000Z,10.958333333333334,
t_ra_avg [°C],2020-01-02T23:00:00.000Z,21.38425925925926,
Q_cool [kW],2020-01-02T23:30:00.000Z,-20.58942492033884,
Q_heat [kW],2020-01-02T23:30:00.000Z,42.27015066512523,
t_oa_avg [°C],2020-01-02T23:30:00.000Z,10.5,
t_ra_avg [°C],2020-01-02T23:30:00.000Z,21.319444444444446,
Q_cool [kW],2020-01-03T00:00:00.000Z,-19.72914165154108,
